Club,Player Name,Position,Status,Resting Heart Rate (bpm),Max Heart Rate (bpm),HRV (ms),VO2 Max (ml/kg/min),Weight (kg),Reaction Time (ms),Match Consistency Variance,Minutes Played,Injury Frequency,Recovery Time (weeks),Training Hours,Heart Rate Zone,Fatigue Score,Injury Risk,Readiness Score,Player ID,League,Team
Aston Villa,Player_Ast_15,Defender,Optimal,59,153,62.1121584187411,39.7319532448751,77.981068969888,260.214564405248,0.109173124507217,2914,0,0,14.9825568226345,Zone 1 (Rest),118.68620628758,0.0,-11.007904982983,774,LaLiga,Team_14
Tottenham Hotspur,Player_Tot_1,Midfielder,Underperforming,60,208,64.197207136727,44.8409003172506,89.5998777980144,328.499108580303,0.998888153451356,1609,1,0,7.79824341743457,Zone 1 (Rest),56.1649491638569,0.19975013336849,25.4197876394811,775,LaLiga,Team_15
Liverpool,Player_Liv_24,Forward,Optimal,54,185,99.4484297791841,53.9632342803949,76.0828909903236,230.952761628633,0.42551800788278,2731,0,0,12.7095764251513,Zone 1 (Rest),51.1260496695673,0.0,55.2895212918982,776,LaLiga,Team_16
Sheffield United,Player_She_1,Defender,Optimal,56,169,78.9773957448294,30.1466830167236,60.774281785895504,255.3290639623,0.308179761666114,2194,0,0,18.7803351284446,Zone 1 (Rest),92.9385644157952,0.0,9.57722742352531,777,LaLiga,Team_17
Tottenham Hotspur,Player_Tot_11,Forward,Optimal,61,163,80.5926941571876,47.1846673879953,77.7885255430478,216.352387258502,0.256432614660704,2027,0,0,12.5813343270113,Zone 1 (Rest),53.6345272045577,0.0,45.4864014359664,778,LaLiga,Team_18
West Ham United,Player_Wes_15,Defender,Underperforming,53,206,75.4204761894769,36.8077420850901,76.2422282204276,330.829008635697,1.05371148535801,1173,1,0,8.80950906302435,Zone 1 (Rest),42.57150784933071,0.150507805389594,33.8139370996293,779,LaLiga,Team_19
Newcastle United,Player_New_18,Midfielder,Optimal,63,151,86.0080436959261,33.040497062573,76.5337406777667,278.076158606844,0.283920169507728,2641,0,0,14.8460158701886,Zone 1 (Rest),93.4581649911892,0.0,16.9472687200728,780,LaLiga,Team_20
Crystal Palace,Player_Cry_13,Forward,Optimal,52,162,62.323678083214,42.2302442464255,75.4758570813698,226.759267672797,0.434192090296878,2557,0,0,12.4188888355415,Zone 1 (Rest),97.6243698405724,0.0,4.27750153646116,781,LaLiga,Team_1
Newcastle United,Player_New_17,Goalkeeper,Optimal,53,161,98.6328864461288,38.6499575666026,82.7954033271315,250.614186284024,0.275804675453164,2827,0,0,18.5144863755127,Zone 1 (Rest),74.643163413038,0.0,38.9066339128531,782,LaLiga,Team_2
Bournemouth,Player_Bou_6,Goalkeeper,Optimal,57,152,93.1395253558096,44.2569199172191,89.4173777859187,232.434580769506,0.193558772588881,2978,0,0,13.4580609841043,Zone 1 (Rest),72.5717694949412,0.0,42.6478130118996,783,LaLiga,Team_3
Bournemouth,Player_Bou_13,Forward,Optimal,54,157,97.215936806773,41.9072184254601,73.5017591827868,233.745427896423,0.448275382182976,2925,0,0,12.7974596776907,Zone 1 (Rest),72.1100089966437,0.0,42.6835326341334,784,LaLiga,Team_4
Sheffield United,Player_She_2,Midfielder,Optimal,54,156,63.9203073912296,30.8813172314076,79.6319212583385,254.127011094168,0.358228872570971,2000,0,0,13.3039147366562,Zone 1 (Rest),101.994009901746,0.0,-4.61050338404436,785,LaLiga,Team_5
Everton,Player_Eve_17,Defender,At Risk,80,198,99.8895159961441,30.6005201065879,86.920975973728,424.526106719732,1.47338261916482,1787,3,6,5.31197034299139,Zone 1 (Rest),58.6360745622476,1.69616055376318,36.2898795659012,787,LaLiga,Team_7
Chelsea,Player_Che_12,Midfielder,At Risk,76,207,94.6797504004609,48.159689907296894,76.5516778577802,350.777712808661,0.696113099693453,827,2,10,8.99958042686595,Zone 1 (Rest),18.3343396785346,1.40832172621317,60.1473916083204,789,LaLiga,Team_9
Chelsea,Player_Che_4,Midfielder,At Risk,83,207,84.4581694173859,40.3622036764168,86.1637172683246,486.423656496723,1.06513318358921,1847,1,9,5.11511302393819,Zone 1 (Rest),54.3314682852334,2.31474471681732,34.0526110186325,790,LaLiga,Team_10
Nottingham Forest,Player_Not_22,Goalkeeper,Optimal,52,156,96.096131044427,37.664307318945,80.4083194407707,244.257734593282,0.119345084419512,2377,0,0,14.4115055223063,Zone 1 (Rest),66.0721481432804,0.0,43.3899296282638,791,LaLiga,Team_11
Liverpool,Player_Liv_9,Defender,Optimal,63,179,85.9909473057105,30.9611784839407,88.4743719477416,288.668038729805,0.204357449336686,2905,0,0,16.2585991571424,Zone 1 (Rest),109.723534124345,0.0,4.03831936609265,792,LaLiga,Team_12
Chelsea,Player_Che_25,Forward,At Risk,80,198,97.7623735874645,40.788536227370095,81.1672551754707,485.049663483133,0.680575345127334,1480,2,11,6.56427428252794,Zone 1 (Rest),37.279822337531506,2.02574555953037,51.1470138774258,793,LaLiga,Team_13
Everton,Player_Eve_16,Midfielder,Optimal,59,179,96.626889290466,42.3262898446579,81.1571504702633,269.067977114801,0.338710567984676,2975,0,0,18.6299683135887,Zone 1 (Rest),73.1964330092605,0.0,36.7356123608176,794,LaLiga,Team_14
Nottingham Forest,Player_Not_7,Defender,Recovering,59,204,39.5491228407704,39.7807155061524,85.7866919075381,418.460274212419,1.19465377281018,630,3,6,7.89246254114665,Zone 1 (Rest),40.545067199166304,2.88332185844994,19.0121427194885,795,LaLiga,Team_15
Sheffield United,Player_She_14,Midfielder,Optimal,63,151,97.6589695002426,43.48818534223,74.1494847225179,209.142199181714,0.350272764904541,2240,0,0,13.6164709484104,Zone 1 (Rest),53.0635846424254,0.0,58.3334901987068,796,LaLiga,Team_16
Luton Town,Player_Lut_12,Midfielder,Underperforming,63,195,79.8901554636351,43.5683219312699,63.244650437200704,468.421372496702,1.11413317618752,1896,3,0,5.95868108695133,Zone 1 (Rest),54.6433074664357,0.630199198007702,35.2898307325483,797,LaLiga,Team_17
Wolverhampton Wanderers,Player_Wol_13,Defender,Optimal,57,177,70.4419410493939,36.8677340435529,85.0371537076688,293.54845135275,0.174293228802074,2719,0,0,14.5281371421092,Zone 1 (Rest),105.255739805568,0.0,1.16041541659792,798,LaLiga,Team_18
Burnley,Player_Bur_21,Midfielder,Optimal,54,161,91.8576224609391,54.789384664774495,79.3660306923157,215.577326058017,0.318818138246231,2197,0,0,17.9312853796306,Zone 1 (Rest),44.0097229010367,0.0,63.7498659780602,799,LaLiga,Team_19
Everton,Player_Eve_20,Midfielder,Optimal,57,160,73.0501567216459,35.987667474107,80.8126498051958,212.967897822424,0.202585224406706,2048,0,0,13.5369668658073,Zone 1 (Rest),78.418092843663,0.0,19.1373320950562,800,LaLiga,Team_20
Burnley,Player_Bur_1,Midfielder,At Risk,76,195,87.3016191506863,46.6323369821567,75.0173795229249,429.145008670211,1.0105704087285,1638,2,3,5.31842383751258,Zone 1 (Rest),40.3656774101296,1.07687367777479,47.9837326783146,801,LaLiga,Team_1
Aston Villa,Player_Ast_11,Defender,Recovering,61,194,56.4435233902507,35.5580419449774,79.8488466816944,475.963297188388,1.15756031277802,972,2,6,8.66535648014837,Zone 1 (Rest),48.861734497257,1.63564645723134,22.2370262051398,802,LaLiga,Team_2
Luton Town,Player_Lut_24,Midfielder,Optimal,61,173,76.7654469776822,42.2659920879654,65.1573767318131,254.732468433949,0.16583970947983,2181,0,0,12.4974417922936,Zone 1 (Rest),67.6052280051673,0.0,29.7261335609713,803,LaLiga,Team_3
Brighton & Hove Albion,Player_Bri_4,Defender,Recovering,53,204,36.1464382245214,47.5566015630408,86.3874556485459,474.11568500920094,0.738796211381539,1500,2,11,7.7899036939132,Zone 1 (Rest),87.7131099154257,4.61684988912343,-1.96572065091349,804,LaLiga,Team_4
Everton,Player_Eve_12,Midfielder,Optimal,60,167,74.4972529046332,57.2728284259323,63.301898526033504,292.504717534301,0.352657406033157,2342,0,0,16.9088397655082,Zone 1 (Rest),55.2869036814829,0.0,45.7983099695106,805,LaLiga,Team_5
Newcastle United,Player_New_14,Midfielder,Underperforming,59,195,92.6979883396477,37.6124658695316,89.9493580111267,473.61133802149,1.30592540011762,1530,2,0,5.40459641525626,Zone 1 (Rest),44.03730369128849,0.399205409192605,44.242641291226,806,LaLiga,Team_6
Liverpool,Player_Liv_19,Defender,Underperforming,62,193,74.0087298680125,44.163623911664,74.4500096389235,375.597518024451,1.20508436429666,1213,2,0,6.65126264509549,Zone 1 (Rest),37.315392657505,0.406296374606811,41.8947985088971,807,LaLiga,Team_7
Burnley,Player_Bur_13,Midfielder,Optimal,50,162,63.2465689785486,49.0440495820708,82.1727426597886,268.651394304325,0.426028840270323,2976,0,0,18.6144568602132,Zone 1 (Rest),96.5422960393014,0.0,9.72118674155432,808,LaLiga,Team_8
Sheffield United,Player_She_14,Midfielder,Optimal,63,151,97.6589695002426,43.48818534223,74.1494847225179,209.142199181714,0.350272764904541,2240,0,0,13.6164709484104,Zone 1 (Rest),53.0635846424254,0.0,58.3334901987068,809,LaLiga,Team_9
Brentford,Player_Bre_19,Forward,Recovering,52,196,53.1896016391676,59.0288405745136,83.2946790795305,422.26732044332897,1.35730890236084,750,1,4,7.80339147469475,Zone 1 (Rest),24.1360142650437,1.20464718970588,44.9400142595089,810,LaLiga,Team_10
Manchester City,Player_Man_20,Midfielder,At Risk,83,192,74.8913106624697,58.8026688491556,89.2099151026595,356.784194947493,0.805363860344393,1321,3,10,5.87962626338673,Zone 1 (Rest),30.1302723204272,2.95231164785218,53.939430828749,811,LaLiga,Team_11
Newcastle United,Player_New_1,Defender,At Risk,79,193,88.7054314363452,37.9981041360831,85.4181309665645,464.634803119132,1.02248104051612,1786,3,11,8.99890547712011,Zone 1 (Rest),53.253977072103105,1.75383257842028,38.0567660623447,812,LaLiga,Team_12
Fulham,Player_Ful_4,Goalkeeper,Optimal,54,176,76.6241558362934,46.9454333544372,89.555910086556,287.735561220526,0.489748895471703,2854,0,0,15.0595790773493,Zone 1 (Rest),79.7591490005613,0.0,24.8922955625962,813,LaLiga,Team_13
Chelsea,Player_Che_4,Midfielder,At Risk,83,207,84.4581694173859,40.3622036764168,86.1637172683246,486.423656496723,1.06513318358921,1847,1,9,5.11511302393819,Zone 1 (Rest),54.3314682852334,2.31474471681732,34.0526110186325,814,LaLiga,Team_14
Luton Town,Player_Lut_4,Midfielder,At Risk,71,199,66.6491744820663,58.3297830223103,69.835145965501,374.416450992579,1.25982365842839,1234,2,5,7.91563911726435,Zone 1 (Rest),31.9452992331934,1.32683610085594,46.7505820458207,815,LaLiga,Team_15
Arsenal,Player_Ars_15,Defender,Optimal,51,163,90.2654321513974,35.1737666139582,65.7939859376188,208.409822446798,0.230573430601317,2232,0,0,16.3181352701667,Zone 1 (Rest),70.8137217655374,0.0,33.5125625765756,816,LaLiga,Team_16
Manchester City,Player_Man_5,Midfielder,Recovering,63,195,36.2382498860457,41.3540065563998,75.782832311389,468.456954919,0.949754133369766,701,2,5,7.98949989405543,Zone 1 (Rest),47.3102230588595,2.41774909433672,15.5292478890184,817,LaLiga,Team_17
West Ham United,Player_Wes_6,Defender,Optimal,56,151,86.7429058689166,43.5733991334513,70.8575997251359,259.366079120854,0.104052473611097,2209,0,0,11.3887132639652,Zone 1 (Rest),58.7453646473988,0.0,47.3979737450126,818,LaLiga,Team_18
Chelsea,Player_Che_6,Forward,Underperforming,63,193,64.9865072481307,58.4168376523474,86.0968908618638,403.767611425214,1.09127543574493,1160,3,0,5.27380819411016,Zone 1 (Rest),30.6949369584471,0.875333859255427,48.0354445295498,819,LaLiga,Team_19
Fulham,Player_Ful_8,Goalkeeper,Recovering,64,193,50.8085417242139,45.4224563170377,87.3662671716489,330.31901496002,1.37588308351706,970,1,9,6.45014596824453,Zone 1 (Rest),42.3099710834751,3.0513619534619,27.9383559366718,820,LaLiga,Team_20
Aston Villa,Player_Ast_24,Midfielder,Recovering,60,209,33.8396462560076,57.6427122856412,71.8034353969077,465.57367506443506,1.28771301552771,641,1,6,9.90648545248623,Zone 1 (Rest),33.3693983670763,2.0881063756564,27.8052441026663,821,LaLiga,Team_1
West Ham United,Player_Wes_25,Midfielder,Recovering,58,190,55.377643190332,42.2720822847492,77.215117849242,397.525561933442,0.577649334671605,1907,2,7,6.53068670439797,Zone 1 (Rest),81.7423880578702,2.48856615764152,8.37228285116366,822,LaLiga,Team_2
Aston Villa,Player_Ast_19,Midfielder,Optimal,60,179,93.2678817470309,45.4614161994563,75.5423629871645,229.872557358877,0.476271698046136,2425,0,0,18.5272801987571,Zone 1 (Rest),57.629137256025295,0.0,45.3073523410401,823,LaLiga,Team_3
Bournemouth,Player_Bou_7,Midfielder,Recovering,52,190,42.0063682754902,55.665959659121,67.9778535189636,498.06646075873,0.525769598764351,1839,3,2,7.15491950960411,Zone 1 (Rest),78.952030874808,1.66360461437594,9.8527879262122,824,LaLiga,Team_4
Arsenal,Player_Ars_14,Forward,At Risk,75,196,95.265485310814,49.2263057636982,86.6367502192496,475.814296045626,0.505145170754715,1171,3,6,8.71754128145804,Zone 1 (Rest),25.156209788724,1.08370958007688,60.8855006560144,825,LaLiga,Team_5
Crystal Palace,Player_Cry_25,Defender,At Risk,71,191,90.2924082853776,33.2334287247392,74.3070031940391,443.666235074401,0.747340315819083,1332,3,8,8.90674420307203,Zone 1 (Rest),44.6860727497498,1.3677995882416,41.2773634871031,826,LaLiga,Team_6
Fulham,Player_Ful_22,Defender,At Risk,78,197,62.7001018673529,40.3740198876119,65.3809404603663,494.13530908194895,0.613303504727464,1841,1,6,5.94907651486078,Zone 1 (Rest),72.9599759807267,1.87663684539135,15.2863684133188,827,LaLiga,Team_7
Tottenham Hotspur,Player_Tot_20,Defender,Underperforming,58,205,90.0971105046229,31.809633905741,68.6605678659192,321.82192635315,1.15051164779172,1625,2,0,9.62837415440356,Zone 1 (Rest),57.0360576534033,0.230550556181893,31.6442374424198,828,LaLiga,Team_8
Fulham,Player_Ful_20,Forward,Recovering,63,194,32.0505960092988,55.675196849682095,68.5727497377812,386.55337591985295,1.1854438832219,696,3,3,6.02700704239015,Zone 1 (Rest),39.3419560187076,3.10608575190543,24.9401220826151,829,LaLiga,Team_9
Wolverhampton Wanderers,Player_Wol_14,Midfielder,Optimal,58,165,88.4053056225815,45.4589998946298,70.242758088129,244.877880399461,0.465293072168583,2578,0,0,12.4665861580541,Zone 1 (Rest),64.4584396010825,0.0,42.0641611612902,830,LaLiga,Team_10
West Ham United,Player_Wes_2,Forward,At Risk,83,199,71.7395529283249,58.6350743886563,71.9104512371158,317.418553359154,1.1170665161178,1355,1,4,9.3993133868058,Zone 1 (Rest),32.4358546668729,0.741506920394695,49.2154636432705,831,LaLiga,Team_11
Aston Villa,Player_Ast_18,Goalkeeper,Optimal,64,155,99.6450572728521,44.9443917548408,87.4996596671403,295.031275293059,0.181174547029961,2499,0,0,13.6223544165229,Zone 1 (Rest),56.1042745075561,0.0,57.0872093678302,832,LaLiga,Team_12
Everton,Player_Eve_14,Forward,Recovering,63,207,30.5743460399051,55.5820517279157,78.2909227545785,439.927913924424,1.33815497498864,1641,2,7,7.67967539426059,Zone 1 (Rest),97.016261104469,3.83303221422648,-5.24631079065129,833,LaLiga,Team_13
Liverpool,Player_Liv_14,Midfielder,Optimal,57,172,97.2302930241426,57.1682550368602,72.8698208212506,275.08710677915,0.401817149633873,2872,0,0,13.7772888617629,Zone 1 (Rest),51.916604463601,0.0,59.5825253473267,834,LaLiga,Team_14
Manchester City,Player_Man_1,Defender,Recovering,64,200,53.3907300081831,41.9370031589297,73.3749825856077,319.994983163601,0.959248891965867,1896,3,7,5.2820578951355,Zone 1 (Rest),84.9147819146955,3.54593674394872,5.20647562620864,835,LaLiga,Team_15
Everton,Player_Eve_5,Forward,At Risk,76,199,86.4787577917548,56.2987945708108,83.3407572943396,452.170266186156,0.687722405692252,1863,2,6,8.73919287206036,Zone 1 (Rest),38.4447282553577,1.05854474404655,52.4285548277427,836,LaLiga,Team_16
West Ham United,Player_Wes_14,Midfielder,Optimal,59,186,98.2367531582128,46.279334347547106,86.6521101692604,260.294287647946,0.430682943896595,2368,0,0,10.8820170378987,Zone 1 (Rest),52.325308739299,0.0,49.5649348206779,837,LaLiga,Team_17
Arsenal,Player_Ars_13,Midfielder,At Risk,77,202,70.6811308067769,47.5725997271032,83.9356505401732,431.690366931685,1.35058172909424,1315,1,10,9.65045175254869,Zone 1 (Rest),39.3949830251326,1.61265531512728,39.0389839152215,838,LaLiga,Team_18
Newcastle United,Player_New_16,Midfielder,At Risk,70,203,95.9304650917082,46.5866481028257,82.9382861969184,490.559505520259,1.32520076741557,1640,2,9,7.39117011524036,Zone 1 (Rest),36.8619851344343,1.55139696325584,52.0468611133495,839,LaLiga,Team_19
Arsenal,Player_Ars_9,Midfielder,Underperforming,50,198,97.1100913278085,59.8981564529287,65.2168574765846,379.248403780532,1.25823847570409,561,1,0,5.76947953169928,Zone 1 (Rest),9.74380619158444,0.17848388087736,74.3759806005822,840,LaLiga,Team_20
Newcastle United,Player_New_19,Midfielder,Optimal,57,164,99.3471570105365,44.7836020843185,64.2674810606159,212.138493942243,0.221310059027038,2882,0,0,11.7776638785125,Zone 1 (Rest),65.0415218370396,0.0,48.2251446693996,841,LaLiga,Team_1
Nottingham Forest,Player_Not_8,Forward,At Risk,73,198,92.1638267853437,38.5187541693388,81.8671041299122,318.500087587793,1.28034786274016,687,1,7,6.53764897745228,Zone 1 (Rest),19.5360748606611,1.32772425612531,56.1345990373846,842,LaLiga,Team_2
Manchester City,Player_Man_7,Midfielder,At Risk,82,198,71.8509402281633,33.3053387812601,75.3909101685298,384.680296141274,0.89488151817557,1147,3,4,8.53428671923809,Zone 1 (Rest),48.2877005660223,1.14155898070774,28.721504264344,843,LaLiga,Team_3
Chelsea,Player_Che_14,Defender,Optimal,51,156,85.3296309964384,44.71809226392,85.4438428640065,212.277688966271,0.450577630350118,2284,0,0,14.214245505925,Zone 1 (Rest),60.2292391681145,0.0,44.7554385206692,844,LaLiga,Team_4
Manchester City,Player_Man_23,Forward,Recovering,61,205,38.4231708732257,30.4863193286291,86.1368073976792,335.42213588141,1.44045858435291,976,2,6,9.41747011133129,Zone 1 (Rest),84.1244157348029,2.21086657720143,-7.42191489412105,845,LaLiga,Team_5
Brentford,Player_Bre_25,Defender,Recovering,64,205,31.9938997732882,55.3303009906517,77.5114076319409,456.391995431592,1.25174699239584,1306,2,5,5.70162259096758,Zone 1 (Rest),74.097719693896,3.8373586681476306,6.45194198538727,848,LaLiga,Team_8
Nottingham Forest,Player_Not_18,Midfielder,Optimal,61,178,65.7387782807208,43.0289104387071,72.9831445302546,259.567982416153,0.132246162067841,2303,0,0,13.1912348982046,Zone 1 (Rest),81.8827530289508,0.0,15.1038964553242,849,LaLiga,Team_9
Liverpool,Player_Liv_22,Defender,Underperforming,53,192,87.8164449242659,31.5086909417954,64.9864629572776,343.361821317298,0.79449394683943,1896,2,0,7.9215715596155,Zone 1 (Rest),68.8086191522459,0.287503273776276,26.3106857884455,850,LaLiga,Team_10
Manchester United,Player_Mans_1,Defender,At Risk,75,190,79.2148032746542,49.7057210133101,71.3021690981382,449.915659995214,0.892989448978859,1326,3,2,9.19164352355569,Zone 1 (Rest),33.9102412632269,0.68670543302517,50.0054121182828,851,LaLiga,Team_11
Crystal Palace,Player_Cry_5,Defender,At Risk,84,193,65.7150384535765,45.5069230080627,68.1422814134014,399.339084563589,0.784274092927517,1349,2,10,8.743226170631,Zone 1 (Rest),45.4020441962725,2.08854947109248,34.1035840753195,852,LaLiga,Team_12
Nottingham Forest,Player_Not_7,Defender,Recovering,59,204,39.5491228407704,39.7807155061524,85.7866919075381,418.460274212419,1.19465377281018,630,3,6,7.89246254114665,Zone 1 (Rest),40.545067199166304,2.88332185844994,19.0121427194885,853,LaLiga,Team_13
Newcastle United,Player_New_19,Midfielder,Optimal,57,164,99.3471570105365,44.7836020843185,64.2674810606159,212.138493942243,0.221310059027038,2882,0,0,11.7776638785125,Zone 1 (Rest),65.0415218370396,0.0,48.2251446693996,854,LaLiga,Team_14
Crystal Palace,Player_Cry_16,Midfielder,At Risk,74,190,89.5610623115184,44.4652677101039,79.2557987656607,414.12992477618707,1.06809251233787,872,1,8,9.39627557423192,Zone 1 (Rest),22.1325300928593,1.0694673437637,58.8914736467174,855,LaLiga,Team_15
Burnley,Player_Bur_25,Goalkeeper,At Risk,81,206,77.0399007787371,49.3548564966743,86.444134581815,412.879076067798,1.43295662552823,1219,1,2,5.96580004204216,Zone 1 (Rest),32.2164998941817,0.652734919827829,45.7176006704999,856,LaLiga,Team_16
